Liczba Neuronow	Blad Uczenia	BladWeryfikacji
1				3.586421e+04	3.334040e+04
2				2.195679e+04	1.995541e+04
3				2.528754e+04	2.321969e+04
4				1.105311e+04	1.013039e+04
5				1.388068e+04	1.290919e+04
6				8.686183e+03	8.031687e+03
7				1.000727e+03	9.389331e+02
8				3.968276e+03	4.695959e+03
9				4.187022e+03	4.810876e+03
10				3.241327e-01	1.220349e+00
